871	199	-1	LEFT_UTR
872	200	-1	MODEL
873	200	-1	RIGHT_UTR
874	200	-1	CDS
875	200	-1	EXON
876	200	-1	LEFT_UTR
877	201	-1	MODEL
878	201	-1	RIGHT_UTR
879	201	-1	EXON
880	201	-1	CDS
881	201	-1	LEFT_UTR
882	202	-1	MODEL
883	202	-1	RIGHT_UTR
884	202	-1	EXON
885	202	-1	CDS
886	202	-1	LEFT_UTR
887	203	-1	MODEL
888	203	-1	RIGHT_UTR
889	203	-1	EXON
890	203	-1	CDS
891	203	-1	LEFT_UTR
892	204	-1	MODEL
893	204	-1	EXON
894	204	-1	CDS
895	204	-1	LEFT_UTR
896	205	-1	MODEL
897	205	-1	EXON
898	205	-1	RIGHT_UTR
899	205	-1	CDS
900	205	-1	LEFT_UTR
901	206	-1	MODEL
902	206	-1	RIGHT_UTR
903	206	-1	CDS
904	206	-1	EXON
905	206	-1	LEFT_UTR
906	207	-1	MODEL
907	207	-1	EXON
908	207	-1	CDS
909	208	-1	MODEL
910	208	-1	RIGHT_UTR
911	208	-1	CDS
912	208	-1	EXON
913	208	-1	LEFT_UTR
914	209	-1	MODEL
915	209	-1	RIGHT_UTR
916	209	-1	CDS
917	209	-1	EXON
918	209	-1	LEFT_UTR
919	210	-1	MODEL
920	210	-1	RIGHT_UTR
921	210	-1	CDS
922	210	-1	EXON
923	210	-1	LEFT_UTR
924	211	-1	MODEL
925	211	-1	EXON
926	211	-1	CDS
927	212	-1	MODEL
928	212	-1	RIGHT_UTR
929	212	-1	CDS
930	212	-1	EXON
931	212	-1	LEFT_UTR
932	213	-1	MODEL
933	213	-1	EXON
934	213	-1	RIGHT_UTR
935	213	-1	CDS
936	213	-1	LEFT_UTR
937	214	-1	MODEL
938	214	-1	EXON
939	214	-1	RIGHT_UTR
940	214	-1	CDS
941	214	-1	LEFT_UTR
942	215	-1	MODEL
943	215	-1	EXON
944	215	-1	RIGHT_UTR
945	215	-1	CDS
946	215	-1	LEFT_UTR
947	216	-1	MODEL
948	216	-1	CDS
949	216	-1	EXON
950	217	-1	MODEL
951	217	-1	EXON
952	217	-1	RIGHT_UTR
953	217	-1	CDS
954	217	-1	LEFT_UTR
955	218	-1	MODEL
956	218	-1	RIGHT_UTR
957	218	-1	CDS
958	218	-1	LEFT_UTR
959	218	-1	EXON
960	219	-1	MODEL
961	219	-1	EXON
962	219	-1	RIGHT_UTR
963	219	-1	CDS
964	219	-1	LEFT_UTR
965	220	-1	MODEL
966	220	-1	EXON
967	220	-1	CDS
968	221	-1	MODEL
969	221	-1	CDS
970	221	-1	EXON
971	221	-1	LEFT_UTR
972	222	-1	MODEL
973	222	-1	CDS
974	222	-1	EXON
975	223	-1	MODEL
976	223	-1	RIGHT_UTR
977	223	-1	CDS
978	223	-1	LEFT_UTR
979	223	-1	EXON
980	224	-1	MODEL
981	224	-1	RIGHT_UTR
982	224	-1	CDS
983	224	-1	EXON
984	224	-1	LEFT_UTR
985	225	-1	MODEL
986	225	-1	RIGHT_UTR
987	225	-1	CDS
988	225	-1	EXON
989	225	-1	LEFT_UTR
990	226	-1	MODEL
991	226	-1	RIGHT_UTR
992	226	-1	CDS
993	226	-1	EXON
994	226	-1	LEFT_UTR
995	227	-1	MODEL
996	227	-1	RIGHT_UTR
997	227	-1	CDS
998	227	-1	EXON
999	227	-1	LEFT_UTR
1000	228	-1	tRNA
1001	229	-1	EXON
1002	230	-1	MODEL
1003	230	-1	EXON
1004	230	-1	CDS
1005	231	-1	MODEL
1006	231	-1	EXON
1007	231	-1	RIGHT_UTR
1008	231	-1	CDS
1009	231	-1	LEFT_UTR
1010	232	-1	MODEL
1011	232	-1	EXON
1012	232	-1	RIGHT_UTR
1013	232	-1	CDS
1014	232	-1	LEFT_UTR
1015	233	-1	MODEL
1016	233	-1	RIGHT_UTR
1017	233	-1	CDS
1018	233	-1	EXON
1019	233	-1	LEFT_UTR
1020	234	-1	MODEL
1021	234	-1	EXON
1022	234	-1	CDS
1023	235	-1	MODEL
1024	235	-1	EXON
1025	235	-1	RIGHT_UTR
1026	235	-1	CDS
1027	235	-1	LEFT_UTR
1028	236	-1	MODEL
1029	236	-1	CDS
1030	236	-1	EXON
